RankNo,Name,Points,Movement,PlayerId,Year,courtType,Age,HeightCm,WeightKg,PlayHand,SglHiRank,SglCareerWon,SglCareerLost,SglYtdWon,SglYtdLost,SglHiRankDate,FirstServePercentage,FirstServePointsWonPercentage,SecondServePointsWonPercentage,BreakPointsSavedPercentage,ServiceGamesWonPercentage,ServicePointsWonPercentage,FirstServeReturnPointsWonPercentage,SecondServeReturnPointsWonPercentage,BreakPointsConvertedPercentage,ReturnGamesWonPercentage,ReturnPointsWonPercentage,TotalPointsWonPercentage
207,Andrea Vavassori,291,-6,VA08,2024,Hard,29,193,82,R,128,8,11,3,4,2023-06-19T00:00:00,65,73,67,67,88,71,30,55,80,22,37,53
207,Andrea Vavassori,291,-6,VA08,2024,all,29,193,82,R,128,8,11,3,4,2023-06-19T00:00:00,63,70,53,67,79,64,30,54,36,21,38,50
207,Andrea Vavassori,291,-6,VA08,all,Grass,29,193,82,R,128,8,11,3,4,2023-06-19T00:00:00,55,72,46,60,75,61,11,29,25,4,17,42
207,Andrea Vavassori,291,-6,VA08,all,Clay,29,193,82,R,128,8,11,3,4,2023-06-19T00:00:00,62,69,48,64,76,61,31,48,39,19,36,49
207,Andrea Vavassori,291,-6,VA08,all,Hard,29,193,82,R,128,8,11,3,4,2023-06-19T00:00:00,64,73,53,67,83,66,28,51,73,22,35,51
207,Andrea Vavassori,291,-6,VA08,all,all,29,193,82,R,128,8,11,3,4,2023-06-19T00:00:00,61,70,49,64,77,62,29,47,42,18,35,49
208,Beibit Zhukayev,290,6,Z09Z,2022,Grass,23,196,93,R,171,1,3,0,0,2024-05-20T00:00:00,,,,,,,,,,,,
208,Beibit Zhukayev,290,6,Z09Z,2022,Clay,23,196,93,R,171,1,3,0,0,2024-05-20T00:00:00,,,,,,,,,,,,
208,Beibit Zhukayev,290,6,Z09Z,2022,Hard,23,196,93,R,171,1,3,0,0,2024-05-20T00:00:00,59,45,35,57,14,41,10,56,100,14,30,37
208,Beibit Zhukayev,290,6,Z09Z,2022,all,23,196,93,R,171,1,3,0,0,2024-05-20T00:00:00,59,45,35,57,14,41,10,56,100,14,30,37
208,Beibit Zhukayev,290,6,Z09Z,2023,Grass,23,196,93,R,171,1,3,0,0,2024-05-20T00:00:00,,,,,,,,,,,,
208,Beibit Zhukayev,290,6,Z09Z,2023,Clay,23,196,93,R,171,1,3,0,0,2024-05-20T00:00:00,,,,,,,,,,,,
208,Beibit Zhukayev,290,6,Z09Z,2023,Hard,23,196,93,R,171,1,3,0,0,2024-05-20T00:00:00,63,80,48,56,90,68,25,41,22,12,32,49
208,Beibit Zhukayev,290,6,Z09Z,2023,all,23,196,93,R,171,1,3,0,0,2024-05-20T00:00:00,63,80,48,56,90,68,25,41,22,12,32,49
208,Beibit Zhukayev,290,6,Z09Z,all,Grass,23,196,93,R,171,1,3,0,0,2024-05-20T00:00:00,,,,,,,,,,,,
208,Beibit Zhukayev,290,6,Z09Z,all,Clay,23,196,93,R,171,1,3,0,0,2024-05-20T00:00:00,,,,,,,,,,,,
208,Beibit Zhukayev,290,6,Z09Z,all,Hard,23,196,93,R,171,1,3,0,0,2024-05-20T00:00:00,62,74,46,57,80,63,23,43,25,12,31,47
208,Beibit Zhukayev,290,6,Z09Z,all,all,23,196,93,R,171,1,3,0,0,2024-05-20T00:00:00,62,74,46,57,80,63,23,43,25,12,31,47
209,Dennis Novak,288,2,DB59,2022,Grass,30,183,81,R,85,26,54,0,0,2020-03-02T00:00:00,65,75,48,46,79,66,27,48,21,12,35,49
209,Dennis Novak,288,2,DB59,2022,Clay,30,183,81,R,85,26,54,0,0,2020-03-02T00:00:00,,,,,,,,,,,,
209,Dennis Novak,288,2,DB59,2022,Hard,30,183,81,R,85,26,54,0,0,2020-03-02T00:00:00,65,60,49,50,63,56,30,49,38,15,36,45
209,Dennis Novak,288,2,DB59,2022,all,30,183,81,R,85,26,54,0,0,2020-03-02T00:00:00,65,68,48,49,71,61,28,49,28,13,35,47
209,Dennis Novak,288,2,DB59,2023,Grass,30,183,81,R,85,26,54,0,0,2020-03-02T00:00:00,57,74,58,63,85,67,13,46,0,0,22,45
209,Dennis Novak,288,2,DB59,2023,Clay,30,183,81,R,85,26,54,0,0,2020-03-02T00:00:00,61,60,68,0,78,63,26,35,0,0,30,45
209,Dennis Novak,288,2,DB59,2023,Hard,30,183,81,R,85,26,54,0,0,2020-03-02T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
209,Dennis Novak,288,2,DB59,2023,all,30,183,81,R,85,26,54,0,0,2020-03-02T00:00:00,58,70,61,50,83,66,17,41,0,0,25,45
209,Dennis Novak,288,2,DB59,all,Grass,30,183,81,R,85,26,54,0,0,2020-03-02T00:00:00,65,70,54,61,80,64,23,47,38,16,32,48
209,Dennis Novak,288,2,DB59,all,Clay,30,183,81,R,85,26,54,0,0,2020-03-02T00:00:00,62,67,46,49,68,59,26,48,36,15,34,47
209,Dennis Novak,288,2,DB59,all,Hard,30,183,81,R,85,26,54,0,0,2020-03-02T00:00:00,64,66,49,55,72,60,26,50,40,19,35,48
209,Dennis Novak,288,2,DB59,all,all,30,183,81,R,85,26,54,0,0,2020-03-02T00:00:00,64,67,49,54,73,61,25,49,39,17,34,48
210,Tristan Boyer,288,14,B0EJ,2024,Grass,23,185,86,R,193,0,0,0,0,2024-04-01T00:00:00,,,,,,,,,,,,
210,Tristan Boyer,288,14,B0EJ,2024,Clay,23,185,86,R,193,0,0,0,0,2024-04-01T00:00:00,,,,,,,,,,,,
210,Tristan Boyer,288,14,B0EJ,2024,Hard,23,185,86,R,193,0,0,0,0,2024-04-01T00:00:00,,,,,,,,,,,,
210,Tristan Boyer,288,14,B0EJ,2024,all,23,185,86,R,193,0,0,0,0,2024-04-01T00:00:00,,,,,,,,,,,,
210,Tristan Boyer,288,14,B0EJ,all,Grass,23,185,86,R,193,0,0,0,0,2024-04-01T00:00:00,,,,,,,,,,,,
210,Tristan Boyer,288,14,B0EJ,all,Clay,23,185,86,R,193,0,0,0,0,2024-04-01T00:00:00,,,,,,,,,,,,
210,Tristan Boyer,288,14,B0EJ,all,Hard,23,185,86,R,193,0,0,0,0,2024-04-01T00:00:00,,,,,,,,,,,,
210,Tristan Boyer,288,14,B0EJ,all,all,23,185,86,R,193,0,0,0,0,2024-04-01T00:00:00,,,,,,,,,,,,
211,Marc Polmans,288,1,PG94,2022,Grass,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,,,,,,,,,,,,
211,Marc Polmans,288,1,PG94,2022,Clay,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,,,,,,,,,,,,
211,Marc Polmans,288,1,PG94,2022,Hard,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,,,,,,,,,,,,
211,Marc Polmans,288,1,PG94,2022,all,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,,,,,,,,,,,,
211,Marc Polmans,288,1,PG94,2023,Grass,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,,,,,,,,,,,,
211,Marc Polmans,288,1,PG94,2023,Clay,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,,,,,,,,,,,,
211,Marc Polmans,288,1,PG94,2023,Hard,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,71,70,41,56,73,61,29,51,67,25,39,50
211,Marc Polmans,288,1,PG94,2023,all,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,71,70,41,56,73,61,29,51,67,25,39,50
211,Marc Polmans,288,1,PG94,2024,Grass,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,,,,,,,,,,,,
211,Marc Polmans,288,1,PG94,2024,Clay,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,,,,,,,,,,,,
211,Marc Polmans,288,1,PG94,2024,Hard,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,68,66,42,64,73,58,19,38,0,0,24,44
211,Marc Polmans,288,1,PG94,2024,all,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,68,66,42,64,73,58,19,38,0,0,24,44
211,Marc Polmans,288,1,PG94,all,Grass,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,65,72,49,58,79,64,37,47,41,32,41,52
211,Marc Polmans,288,1,PG94,all,Clay,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,66,62,49,69,74,58,27,51,39,21,36,48
211,Marc Polmans,288,1,PG94,all,Hard,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,66,65,46,55,69,59,30,49,36,20,37,48
211,Marc Polmans,288,1,PG94,all,all,27,188,78,R,116,6,16,0,1,2020-10-12T00:00:00,66,65,47,59,71,59,30,49,38,22,37,48
212,Antoine Escoffier,285,22,E768,2024,Grass,32,185,78,R,135,0,1,0,1,2023-10-16T00:00:00,,,,,,,,,,,,
212,Antoine Escoffier,285,22,E768,2024,Clay,32,185,78,R,135,0,1,0,1,2023-10-16T00:00:00,,,,,,,,,,,,
212,Antoine Escoffier,285,22,E768,2024,Hard,32,185,78,R,135,0,1,0,1,2023-10-16T00:00:00,62,58,43,29,55,52,31,71,50,30,41,47
212,Antoine Escoffier,285,22,E768,2024,all,32,185,78,R,135,0,1,0,1,2023-10-16T00:00:00,62,58,43,29,55,52,31,71,50,30,41,47
212,Antoine Escoffier,285,22,E768,all,Grass,32,185,78,R,135,0,1,0,1,2023-10-16T00:00:00,,,,,,,,,,,,
212,Antoine Escoffier,285,22,E768,all,Clay,32,185,78,R,135,0,1,0,1,2023-10-16T00:00:00,,,,,,,,,,,,
212,Antoine Escoffier,285,22,E768,all,Hard,32,185,78,R,135,0,1,0,1,2023-10-16T00:00:00,62,58,43,29,55,52,31,71,50,30,41,47
212,Antoine Escoffier,285,22,E768,all,all,32,185,78,R,135,0,1,0,1,2023-10-16T00:00:00,62,58,43,29,55,52,31,71,50,30,41,47
213,Lucas Pouille,284,3,PF39,2022,Grass,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,,,,,,,,,,,,
213,Lucas Pouille,284,3,PF39,2022,Clay,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,56,70,51,62,72,62,25,55,37,15,35,48
213,Lucas Pouille,284,3,PF39,2022,Hard,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,55,73,45,63,75,60,34,45,37,22,38,49
213,Lucas Pouille,284,3,PF39,2022,all,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,56,72,47,63,74,61,30,48,37,19,37,49
213,Lucas Pouille,284,3,PF39,2023,Grass,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,,,,,,,,,,,,
213,Lucas Pouille,284,3,PF39,2023,Clay,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,51,70,47,61,73,59,32,48,33,23,38,49
213,Lucas Pouille,284,3,PF39,2023,Hard,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,,,,,,,,,,,,
213,Lucas Pouille,284,3,PF39,2023,all,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,51,70,47,61,73,59,32,48,33,23,38,49
213,Lucas Pouille,284,3,PF39,2024,Grass,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,,,,,,,,,,,,
213,Lucas Pouille,284,3,PF39,2024,Clay,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,47,67,49,43,71,57,33,50,83,38,39,50
213,Lucas Pouille,284,3,PF39,2024,Hard,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,54,74,42,29,67,59,29,62,26,21,41,49
213,Lucas Pouille,284,3,PF39,2024,all,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,52,71,45,33,68,58,30,59,38,27,41,49
213,Lucas Pouille,284,3,PF39,all,Grass,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,57,77,52,65,85,66,24,46,36,15,32,50
213,Lucas Pouille,284,3,PF39,all,Clay,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,54,69,51,62,74,61,31,49,39,23,38,49
213,Lucas Pouille,284,3,PF39,all,Hard,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,56,74,50,63,81,64,26,48,39,19,35,50
213,Lucas Pouille,284,3,PF39,all,all,30,185,84,R,10,141,132,1,3,2018-03-19T00:00:00,56,73,51,63,80,63,27,48,39,19,35,50
214,Murkel Dellien,282,-1,DC48,2022,Grass,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,,,,,,,,,,,,
214,Murkel Dellien,282,-1,DC48,2022,Clay,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
214,Murkel Dellien,282,-1,DC48,2022,Hard,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
214,Murkel Dellien,282,-1,DC48,2022,all,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
214,Murkel Dellien,282,-1,DC48,2023,Grass,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,,,,,,,,,,,,
214,Murkel Dellien,282,-1,DC48,2023,Clay,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,,,,,,,,,,,,
214,Murkel Dellien,282,-1,DC48,2023,Hard,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,,,,,,,,,,,,
214,Murkel Dellien,282,-1,DC48,2023,all,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,,,,,,,,,,,,
214,Murkel Dellien,282,-1,DC48,2024,Grass,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,,,,,,,,,,,,
214,Murkel Dellien,282,-1,DC48,2024,Clay,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
214,Murkel Dellien,282,-1,DC48,2024,Hard,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,,,,,,,,,,,,
214,Murkel Dellien,282,-1,DC48,2024,all,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
214,Murkel Dellien,282,-1,DC48,all,Grass,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,,,,,,,,,,,,
214,Murkel Dellien,282,-1,DC48,all,Clay,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
214,Murkel Dellien,282,-1,DC48,all,Hard,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
214,Murkel Dellien,282,-1,DC48,all,all,26,191,83,R,213,2,4,1,0,2024-06-17T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
215,Joao Fonseca,281,2,F0FV,2023,Grass,17,185,73,R,215,5,7,5,6,2024-06-24T00:00:00,,,,,,,,,,,,
215,Joao Fonseca,281,2,F0FV,2023,Clay,17,185,73,R,215,5,7,5,6,2024-06-24T00:00:00,61,50,37,55,29,45,34,29,33,13,33,39
215,Joao Fonseca,281,2,F0FV,2023,Hard,17,185,73,R,215,5,7,5,6,2024-06-24T00:00:00,,,,,,,,,,,,
215,Joao Fonseca,281,2,F0FV,2023,all,17,185,73,R,215,5,7,5,6,2024-06-24T00:00:00,61,50,37,55,29,45,34,29,33,13,33,39
215,Joao Fonseca,281,2,F0FV,2024,Grass,17,185,73,R,215,5,7,5,6,2024-06-24T00:00:00,60,69,44,83,80,59,29,27,0,0,28,46
215,Joao Fonseca,281,2,F0FV,2024,Clay,17,185,73,R,215,5,7,5,6,2024-06-24T00:00:00,63,66,55,51,76,62,33,56,42,28,40,51
215,Joao Fonseca,281,2,F0FV,2024,Hard,17,185,73,R,215,5,7,5,6,2024-06-24T00:00:00,,,,,,,,,,,,
215,Joao Fonseca,281,2,F0FV,2024,all,17,185,73,R,215,5,7,5,6,2024-06-24T00:00:00,63,66,54,57,76,62,33,53,41,26,39,50
215,Joao Fonseca,281,2,F0FV,all,Grass,17,185,73,R,215,5,7,5,6,2024-06-24T00:00:00,60,69,44,83,80,59,29,27,0,0,28,46
215,Joao Fonseca,281,2,F0FV,all,Clay,17,185,73,R,215,5,7,5,6,2024-06-24T00:00:00,63,65,54,51,73,61,33,54,42,27,39,50
215,Joao Fonseca,281,2,F0FV,all,Hard,17,185,73,R,215,5,7,5,6,2024-06-24T00:00:00,,,,,,,,,,,,
215,Joao Fonseca,281,2,F0FV,all,all,17,185,73,R,215,5,7,5,6,2024-06-24T00:00:00,63,65,53,56,74,61,33,51,41,25,38,50
216,Franco Agamenone,280,2,AA27,2022,Grass,31,191,80,R,108,3,2,0,0,2022-08-01T00:00:00,,,,,,,,,,,,
216,Franco Agamenone,280,2,AA27,2022,Clay,31,191,80,R,108,3,2,0,0,2022-08-01T00:00:00,65,63,50,54,67,59,35,55,44,34,42,50
216,Franco Agamenone,280,2,AA27,2022,Hard,31,191,80,R,108,3,2,0,0,2022-08-01T00:00:00,,,,,,,,,,,,
216,Franco Agamenone,280,2,AA27,2022,all,31,191,80,R,108,3,2,0,0,2022-08-01T00:00:00,65,63,50,54,67,59,35,55,44,34,42,50
216,Franco Agamenone,280,2,AA27,all,Grass,31,191,80,R,108,3,2,0,0,2022-08-01T00:00:00,,,,,,,,,,,,
216,Franco Agamenone,280,2,AA27,all,Clay,31,191,80,R,108,3,2,0,0,2022-08-01T00:00:00,65,63,50,54,67,59,35,55,44,34,42,50
216,Franco Agamenone,280,2,AA27,all,Hard,31,191,80,R,108,3,2,0,0,2022-08-01T00:00:00,,,,,,,,,,,,
216,Franco Agamenone,280,2,AA27,all,all,31,191,80,R,108,3,2,0,0,2022-08-01T00:00:00,65,63,50,54,67,59,35,55,44,34,42,50
217,Oliver Crawford,279,2,C0AK,2024,Grass,25,180,84,R,190,0,0,0,0,2024-01-29T00:00:00,,,,,,,,,,,,
217,Oliver Crawford,279,2,C0AK,2024,Clay,25,180,84,R,190,0,0,0,0,2024-01-29T00:00:00,,,,,,,,,,,,
217,Oliver Crawford,279,2,C0AK,2024,Hard,25,180,84,R,190,0,0,0,0,2024-01-29T00:00:00,,,,,,,,,,,,
217,Oliver Crawford,279,2,C0AK,2024,all,25,180,84,R,190,0,0,0,0,2024-01-29T00:00:00,,,,,,,,,,,,
217,Oliver Crawford,279,2,C0AK,all,Grass,25,180,84,R,190,0,0,0,0,2024-01-29T00:00:00,,,,,,,,,,,,
217,Oliver Crawford,279,2,C0AK,all,Clay,25,180,84,R,190,0,0,0,0,2024-01-29T00:00:00,,,,,,,,,,,,
217,Oliver Crawford,279,2,C0AK,all,Hard,25,180,84,R,190,0,0,0,0,2024-01-29T00:00:00,,,,,,,,,,,,
217,Oliver Crawford,279,2,C0AK,all,all,25,180,84,R,190,0,0,0,0,2024-01-29T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,2022,Grass,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,2022,Clay,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,2022,Hard,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,2022,all,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,2023,Grass,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,2023,Clay,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,2023,Hard,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,2023,all,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,2024,Grass,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,2024,Clay,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,2024,Hard,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,66,62,64,57,80,62,14,44,0,0,26,45
218,Omar Jasika,275,-8,J553,2024,all,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,66,62,64,57,80,62,14,44,0,0,26,45
218,Omar Jasika,275,-8,J553,all,Grass,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,all,Clay,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,,,,,,,,,,,,
218,Omar Jasika,275,-8,J553,all,Hard,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,68,64,48,52,70,59,23,48,42,14,32,46
218,Omar Jasika,275,-8,J553,all,all,27,183,60,L,204,1,4,0,1,2024-05-06T00:00:00,68,64,48,52,70,59,23,48,42,14,32,46
219,Nerman Fatic,275,3,F840,2022,Grass,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,,,,,,,,,,,,
219,Nerman Fatic,275,3,F840,2022,Clay,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
219,Nerman Fatic,275,3,F840,2022,Hard,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,,,,,,,,,,,,
219,Nerman Fatic,275,3,F840,2022,all,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
219,Nerman Fatic,275,3,F840,2023,Grass,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,,,,,,,,,,,,
219,Nerman Fatic,275,3,F840,2023,Clay,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
219,Nerman Fatic,275,3,F840,2023,Hard,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,,,,,,,,,,,,
219,Nerman Fatic,275,3,F840,2023,all,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
219,Nerman Fatic,275,3,F840,2024,Grass,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,,,,,,,,,,,,
219,Nerman Fatic,275,3,F840,2024,Clay,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,,,,,,,,,,,,
219,Nerman Fatic,275,3,F840,2024,Hard,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
219,Nerman Fatic,275,3,F840,2024,all,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
219,Nerman Fatic,275,3,F840,all,Grass,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,,,,,,,,,,,,
219,Nerman Fatic,275,3,F840,all,Clay,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
219,Nerman Fatic,275,3,F840,all,Hard,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
219,Nerman Fatic,275,3,F840,all,all,29,191,88,R,191,4,5,1,0,2023-08-07T00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
220,Abdullah Shelbayh,275,3,S0NV,2023,Grass,20,180,73,L,181,3,11,0,3,2024-01-29T00:00:00,57,62,47,50,61,55,21,45,33,6,31,43
220,Abdullah Shelbayh,275,3,S0NV,2023,Clay,20,180,73,L,181,3,11,0,3,2024-01-29T00:00:00,54,66,38,58,61,53,39,48,65,37,43,48
220,Abdullah Shelbayh,275,3,S0NV,2023,Hard,20,180,73,L,181,3,11,0,3,2024-01-29T00:00:00,60,71,47,63,76,61,29,51,26,21,36,49
220,Abdullah Shelbayh,275,3,S0NV,2023,all,20,180,73,L,181,3,11,0,3,2024-01-29T00:00:00,58,68,44,59,70,58,30,49,36,22,37,48
220,Abdullah Shelbayh,275,3,S0NV,2024,Grass,20,180,73,L,181,3,11,0,3,2024-01-29T00:00:00,,,,,,,,,,,,
220,Abdullah Shelbayh,275,3,S0NV,2024,Clay,20,180,73,L,181,3,11,0,3,2024-01-29T00:00:00,59,63,41,63,63,54,4,40,0,0,16,37
220,Abdullah Shelbayh,275,3,S0NV,2024,Hard,20,180,73,L,181,3,11,0,3,2024-01-29T00:00:00,62,63,49,63,71,58,30,39,43,14,33,46
220,Abdullah Shelbayh,275,3,S0NV,2024,all,20,180,73,L,181,3,11,0,3,2024-01-29T00:00:00,62,63,47,63,69,57,23,39,43,10,29,44
220,Abdullah Shelbayh,275,3,S0NV,all,Grass,20,180,73,L,181,3,11,0,3,2024-01-29T00:00:00,57,62,47,50,61,55,21,45,33,6,31,43
220,Abdullah Shelbayh,275,3,S0NV,all,Clay,20,180,73,L,181,3,11,0,3,2024-01-29T00:00:00,55,65,39,59,61,53,32,47,65,28,38,46
220,Abdullah Shelbayh,275,3,S0NV,all,Hard,20,180,73,L,181,3,11,0,3,2024-01-29T00:00:00,61,69,47,63,75,60,29,48,28,19,35,48
220,Abdullah Shelbayh,275,3,S0NV,all,all,20,180,73,L,181,3,11,0,3,2024-01-29T00:00:00,59,67,45,60,70,58,29,47,36,20,35,47
221,Daniel Rincon,274,-1,R0FP,2023,Grass,21,185,85,L,181,0,3,0,1,2023-12-04T00:00:00,,,,,,,,,,,,
221,Daniel Rincon,274,-1,R0FP,2023,Clay,21,185,85,L,181,0,3,0,1,2023-12-04T00:00:00,54,68,41,40,59,55,33,47,29,17,37,46
221,Daniel Rincon,274,-1,R0FP,2023,Hard,21,185,85,L,181,0,3,0,1,2023-12-04T00:00:00,,,,,,,,,,,,
221,Daniel Rincon,274,-1,R0FP,2023,all,21,185,85,L,181,0,3,0,1,2023-12-04T00:00:00,54,68,41,40,59,55,33,47,29,17,37,46
221,Daniel Rincon,274,-1,R0FP,2024,Grass,21,185,85,L,181,0,3,0,1,2023-12-04T00:00:00,,,,,,,,,,,,
221,Daniel Rincon,274,-1,R0FP,2024,Clay,21,185,85,L,181,0,3,0,1,2023-12-04T00:00:00,51,58,56,40,63,57,17,31,0,0,24,41
221,Daniel Rincon,274,-1,R0FP,2024,Hard,21,185,85,L,181,0,3,0,1,2023-12-04T00:00:00,,,,,,,,,,,,
221,Daniel Rincon,274,-1,R0FP,2024,all,21,185,85,L,181,0,3,0,1,2023-12-04T00:00:00,51,58,56,40,63,57,17,31,0,0,24,41
221,Daniel Rincon,274,-1,R0FP,all,Grass,21,185,85,L,181,0,3,0,1,2023-12-04T00:00:00,,,,,,,,,,,,
221,Daniel Rincon,274,-1,R0FP,all,Clay,21,185,85,L,181,0,3,0,1,2023-12-04T00:00:00,53,65,45,40,60,56,30,41,27,13,34,44
221,Daniel Rincon,274,-1,R0FP,all,Hard,21,185,85,L,181,0,3,0,1,2023-12-04T00:00:00,,,,,,,,,,,,
221,Daniel Rincon,274,-1,R0FP,all,all,21,185,85,L,181,0,3,0,1,2023-12-04T00:00:00,53,65,45,40,60,56,30,41,27,13,34,44
222,Juan Pablo Ficovich,273,11,FA43,2022,Grass,27,188,78,R,125,1,2,0,0,2022-07-25T00:00:00,,,,,,,,,,,,
222,Juan Pablo Ficovich,273,11,FA43,2022,Clay,27,188,78,R,125,1,2,0,0,2022-07-25T00:00:00,73,64,50,60,78,60,26,44,75,16,33,47
222,Juan Pablo Ficovich,273,11,FA43,2022,Hard,27,188,78,R,125,1,2,0,0,2022-07-25T00:00:00,,,,,,,,,,,,
